restaurant_id,name,price,phone,website,address,add_name,add_num
1042,Estrada Restaurant & Lounge,35.74,+1 773-506-2978,https://www.facebook.com/OraSushi/timeline,"5143 N Clark St, Chicago, IL 60640-3282",N CLARK ST,5143
1068,"B-Smooth, Smoothies & Salads",41.72,+1 773-274-1519,https://www.facebook.com/pages/Taqueria-Hernandez/116178398405792,"6983 N Clark St, Chicago, IL 60626-3222",N CLARK ST,6983
957,Arby's,39.17,+1 312-888-2170,https://www.facebook.com/WellsStreetPopcorn/,"2804 N Clark St, Chicago, IL 60657-5208",N CLARK ST,2804
1008,Taqueria,21.57,+1 773-269-5310,https://www.mordecaichicago.com/,"3632 N Clark St, Chicago, IL 60613",N CLARK ST,3632
1053,C Chicago,47.29,+1 773-878-8930,https://www.odachicago.com/,"5657 N Clark St, Chicago, IL 60660-4111",N CLARK ST,5657
1045,Barwaqo Kabob Restaurant,35.16,+1 773-355-5310,https://www.potbelly.com/locations/illinois/andersonville,"5304 N Clark St Fl East, Chicago, IL 60640",N CLARK ST,5304
756,Jet's Public House,43.91,+1 847-278-1624,unknown,"201 N Clark St, Chicago, IL 60601-1663",N CLARK ST,201
757,7-Eleven,31.87,+1 312-263-9910,unknown,"201 N Clark St, Chicago, IL 60601-1663",N CLARK ST,201
786,1959 Kitchen & Bar,45.11,+1 312-258-8477,unknown,"534 N Clark St, Chicago, IL 60654-7116",N CLARK ST,534
994,Woodie's Flat,49.86,+1 773-687-8972,unknown,"3475 N Clark St, Chicago, IL 60657-1609",N CLARK ST,3475
1051,Takito Street Lincoln Park,47.69,+1 773-728-0600,unknown,"5501 N Clark St, Chicago, IL 60640-1213",N CLARK ST,5501
1061,Blue Fin,28.42,+1 773-525-0500,unknown,"6621 N Clark St, Chicago, IL 60626-5972",N CLARK ST,6621
1062,O'Rourke's Office,37.85,+1 773-381-2842,unknown,"6649 N Clark St, Chicago, IL 60626-4016",N CLARK ST,6649
1063,Bootleggers,42.25,+1 773-743-7056,unknown,"6661 N Clark St, Chicago, IL 60626-4016",N CLARK ST,6661
1067,Ghin Khao Eat Rice,20.6,+1 773-764-9077,unknown,"6963 N Clark St Ste 1, Chicago, IL 60626-3265",N CLARK ST,6963
1069,Subway,29.82,+1 773-465-8590,unknown,"7030 N Clark St, Chicago, IL 60626-2406",N CLARK ST,7030
1073,Pita Grill,34.69,+1 773-761-8378,unknown,"7124 N Clark St, Chicago, IL 60626-2408",N CLARK ST,7124
739,Borinquen Restaurant,45.37,+1 312-930-4220,http://fumaremeats.com/FUMARE_MEATS/Welcome_To_Fumare.html,"131 N Clinton St Chicago French Market, #14, Chicago, IL 60661-1506",N CLINTON ST,131
734,Pizza Hut,37.24,+1 312-624-9400,http://jokerscajunkitchen.com,"131 N Clinton St The French Market at Ogilvie Station, Chicago, IL 60661-1506",N CLINTON ST,131
735,Halsted Street Deli,29.81,+1 312-234-9476,http://k-kitchenusa.com/index.html,"131 N Clinton St, Chicago, IL 60661-1506",N CLINTON ST,131
737,M & M Chicken Koop,31.24,+1 312-382-1805,http://wisma.us,"131 N Clinton St, Chicago, IL 60661-1506",N CLINTON ST,131
738,Panda Express,20.3,+1 312-454-6117,http://www.klayovenkitchen.com,"131 N Clinton St Chicago French Market, Chicago, IL 60661-1506",N CLINTON ST,131
692,Mama'z Beef,42.07,+1 312-929-2657,https://woknbao.com/,"36 N Clinton St, Chicago, IL 60661",N CLINTON ST,36
736,Burger Bar Chicago,26.43,+1 312-265-1662,https://www.facebook.com/loopsoup2.0/,"131 N Clinton St, Chicago, IL 60661-1506",N CLINTON ST,131
740,China Express,16.23,+1 312-234-0900,https://www.lepainquotidien.com/us/en/locations/west_loop/135-n-clinton-st?utm_source=yext&utm_medium=business-listing&utm_campaign=&y_source=1_Nzg1ODUyNS03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"135 N Clinton St, Chicago, IL 60661",N CLINTON ST,135
733,Argo Tea,29.93,+1 316-254-6866,unknown,"131 N Clinton St, Chicago, IL 60661-1506",N CLINTON ST,131
152,Estelle's Cafe & Pub,25.73,+1 773-404-3475,http://www.dirksfish.com,"2070 N Clybourn Ave Ste B1, Chicago, IL 60614-4062",N CLYBOURN AVE,2070
133,Pete's Place,15.8,+1 312-915-0071,http://www.gooseisland.com/brewhouse-clybourn/,"1800 N Clybourn Ave, Chicago, IL 60614-4939",N CLYBOURN AVE,1800
190,Domino's Pizza,28.96,+1 773-309-0908,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps,"2401 N Clybourn Ave, Chicago, IL 60614",N CLYBOURN AVE,2401
91,Toppers Pizza,15.7,+1 773-348-8868,unknown,"1241 N Clybourn Ave, Chicago, IL 60610-6655",N CLYBOURN AVE,1241
116,Munchyz Inc,22.15,+1 312-397-7777,unknown,"1599 N Clybourn Ave, Chicago, IL 60642-2521",N CLYBOURN AVE,1599
351,Crushed Pizzeria,18.53,+1 773-589-9928,http://Eatumamisushi.com,"4626 N Cumberland Ave The Shops at Cumberland Court, Chicago, IL 60656-4237",N CUMBERLAND AVE,4626
393,Harry Caray's Shortstop,21.61,+1 773-332-8029,https://www.barlouie.com/locations/us/il/chicago/o'hare,"5615 N Cumberland Ave, Chicago, IL 60631",N CUMBERLAND AVE,5615
355,Pete's Pizza,43.05,+1 773-506-8689,http://www.eatndrinks.com,"4649 N Damen Ave, Chicago, IL 60625-1501",N DAMEN AVE,4649
379,Rib Joint,41.81,+1 773-728-2663,http://www.leadwaytavern.com,"5233 N Damen Ave, Chicago, IL 60625-1335",N DAMEN AVE,5233
358,New Thai Kitchen,37.5,+1 773-275-8360,https://www.facebook.com/Aroy-Thai-Restaurant-122070877807370/,"4656 N Damen Ave, Chicago, IL 60625-1529",N DAMEN AVE,4656
144,Deli Flavor,20.04,+1 773-394-6900,https://www.mypiepizza.com/?y_source=1_MTQ3OTc5OTMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"2010 N Damen Ave Unit E, Chicago, IL 60647",N DAMEN AVE,2010
66,El Corralito,24.07,+1 773-252-8010,unknown,"958 N Damen Ave, Chicago, IL 60622-4950",N DAMEN AVE,958
354,Asian Cajun Plus,30.79,+1 773-538-6800,unknown,"4649 N Damen Ave, Chicago, IL 60625-1501",N DAMEN AVE,4649
600,The Works Southloop,22.44,+1 312-923-2007,https://locations.houseofblues.com/restaurant-and-bar/il/chicago/329-n-dearborn-st.?y_source=1_MTU2MzYxNDUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"329 N Dearborn Pkwy, Chicago, IL 60654",N DEARBORN PKWY,329
847,Harry Caray's Tavern on Navy Pier,49.39,+1 312-915-5950,http://lastoriachicago.com,"1154 N Dearborn St, Chicago, IL 60610-6733",N DEARBORN ST,1154
831,Hong Huah,24.52,+1 312-944-5392,http://www.7-eleven.com/?yext=33882,"1036 N Dearborn St, Chicago, IL 60610-3127",N DEARBORN ST,1036
251,Giordano's,37.36,+1 773-463-3310,http://www.brotherscatering.org,"3006 N Elston Ave, Chicago, IL 60618-7106",N ELSTON AVE,3006
311,7-Eleven,15.02,+1 773-267-7287,http://www.leonas.com,"3877 N Elston Ave, Chicago, IL 60618-4232",N ELSTON AVE,3877
287,Groucho's Bar & Grill,22.24,+1 773-692-2192,http://www.parachuterestaurant.com/,"3472 N Elston Ave, Chicago, IL 60618-5625",N ELSTON AVE,3472
370,Hing Kee Restaurant,32.96,+1 773-725-5080,https://www.facebook.com/SUNNYDAY-TAP-265626490142822/,"4953 N Elston Ave, Chicago, IL 60630-1732",N ELSTON AVE,4953
395,Subway,36.29,+1 773-631-2297,https://www.facebook.com/Yellow-Rose-Cafe-195832013786790/,"5640 N Elston Ave, Chicago, IL 60646-6537",N ELSTON AVE,5640
68,Chicago's Pizza,48.62,+1 312-666-8887,unknown,"1000 N Francisco Ave, Chicago, IL 60622-2749",N FRANCISCO AVE,1000
797,Peeples Taco Place,30.12,+1 312-440-8600,http://burgerjointchicago.com/,"675 N Franklin St, Chicago, IL 60654-3926",N FRANKLIN ST,675
747,Dunkin,48.92,+1 312-422-0701,http://www.saladjoint.com/,"175 N Franklin St, Chicago, IL 60606-1832",N FRANKLIN ST,175
750,Grill-N-Griddle,30.7,+1 312-995-6560,unknown,"178 N Franklin St, Chicago, IL 60606-1822",N FRANKLIN ST,178
451,Jade Orient,20.56,+1 773-338-9494,https://www.facebook.com/pages/Noon-Hour-Grill/111595445544752,"6930 N Glenwood Ave, Chicago, IL 60626-3412",N GLENWOOD AVE,6930
724,Maria's Pizza,47.85,+1 312-366-2646,http://www.trivolitavern.com,"114 N Green St, Chicago, IL 60607-2304",N GREEN ST,114
991,Sabroso! Mexican Grill,25.92,+1 773-770-4618,http://fajitame.com/,"3445 N Halsted St, Chicago, IL 60657-2414",N HALSTED ST,3445
784,Thai Aroma,22.92,+1 312-432-0663,http://iguanacafe.com/,"517 N Halsted St, Chicago, IL 60642-5909",N HALSTED ST,517
857,Joe's Pizza,35.25,+1 312-877-5821,http://orderkaybeesindianflavor.com,"1234 N Halsted St, Chicago, IL 60642-8711",N HALSTED ST,1234
920,Congas Restaurant & Lounge,34.57,+1 773-248-3000,http://oysterbah.com/,"1962 N Halsted St, Chicago, IL 60614-5009",N HALSTED ST,1962
921,Whales Fish & Chicken,44.61,+1 773-248-1400,http://pastapalazzo.com,"1966 N Halsted St Ste 1, Chicago, IL 60614-8649",N HALSTED ST,1966
894,The End Zone,27.53,+1 312-944-5800,http://www.dawalikitchen.com,"1625 N Halsted St, Chicago, IL 60614-9056",N HALSTED ST,1625
989,Grubb's Grill,39.42,+1 773-697-9127,http://www.dstequila.com/,"3352 N Halsted St, Chicago, IL 60657-6518",N HALSTED ST,3352
949,BJs Market & Bakery,39.52,+1 773-975-6177,http://www.noodlesinthepot.com/,"2453 N Halsted St, Chicago, IL 60614-9008",N HALSTED ST,2453
858,Hanami Sushi,29.83,+1 773-667-7394,http://www.prontoza.com/,"1234 N Halsted St, Chicago, IL 60642-8711",N HALSTED ST,1234
987,Thai Spoon And Sushi,49.54,+1 773-472-4405,http://www.townhallpub.com,"3340 N Halsted St, Chicago, IL 60657-2425",N HALSTED ST,3340
683,Pizza Hut Express,17.82,+1 312-207-8400,http://www.wholefoodsmarket.com/stores/westloop,"1 N Halsted St West Loop, Chicago, IL 60661-2176",N HALSTED ST,1
909,Shore's Xpress,40.85,+1 312-982-2151,http://www.willowroomchicago.com,"1800 N Halsted St Willow & Wisconsin, Chicago, IL 60614-5058",N HALSTED ST,1800
903,El Ancla,29.31,+1 312-280-5700,https://www.facebook.com/pizzacaprilp/,"1733 N Halsted St, Chicago, IL 60614-5501",N HALSTED ST,1733
919,Lucky Grill,33.5,+1 773-248-1749,unknown,"1962 N Halsted St, Chicago, IL 60614-5009",N HALSTED ST,1962
978,Ethiopian Diamond - Clark,47.82,+1 773-661-6226,unknown,"3113 N Halsted St, Chicago, IL 60657-4436",N HALSTED ST,3113
1000,Best Steak House,29.11,+1 773-929-4040,unknown,"3507 N Halsted St, Chicago, IL 60657-1832",N HALSTED ST,3507
283,Papa's Philly,41.54,+1 716-812-6619,http://www.bartuccichicago.com,"3426 N Harlem Ave, Chicago, IL 60634-3605",N HARLEM AVE,3426
130,Reggies,23.56,+1 773-889-3549,http://www.dominospastries.com/,"1745 N Harlem Ave, Chicago, IL 60707-4305",N HARLEM AVE,1745
233,Topo Gigio Ristorante,48.32,+1 773-622-6000,http://www.sorrento-pizza.com,"2743 N Harlem Ave, Chicago, IL 60707-1636",N HARLEM AVE,2743
322,The wing stop,44.95,+1 773-625-0000,https://www.facebook.com/falafeldream/,"3950 N Harlem Ave, Chicago, IL 60634-2219",N HARLEM AVE,3950
221,Great Dragon,42.2,+1 773-295-5277,unknown,"2625 N Harlem Ave, Chicago, IL 60707-1629",N HARLEM AVE,2625
230,Dunkin',24.34,+1 773-889-2630,unknown,"2701 N Harlem Ave, Chicago, IL 60707-1636",N HARLEM AVE,2701
269,Golden House Restaurant,39.74,+1 773-205-1888,unknown,"3237 N Harlem Ave, Chicago, IL 60634-4502",N HARLEM AVE,3237
380,Heartwise Express III,27.51,+1 773-603-3802,unknown,"5237 N Harlem Ave, Chicago, IL 60656-1875",N HARLEM AVE,5237
745,Saint Lou's Assembly,21.3,+1 312-995-6560,http://www.bin36.com/,"161 N Jefferson St, Chicago, IL 60661-2301",N JEFFERSON ST,161
226,Ovie Bar & Grill,15.06,+1 773-486-6464,http://azucartapas.com/,"2647 N Kedzie Ave, Chicago, IL 60647-1607",N KEDZIE AVE,2647
304,Pizza Capri,43.28,+1 773-583-6161,http://www.7-eleven.com/?yext=26825,"3800 N Kedzie Ave, Chicago, IL 60618-3414",N KEDZIE AVE,3800
8,Teagschwendner,16.64,+1 773-596-1888,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps,"800 N Kedzie, Chicago, IL 60651",N KEDZIE AVE,800
327,Drumbar,40.74,+1 773-478-0819,https://www.facebook.com/DCandelaRestaurant/?ref=br_rs,"4053 N Kedzie Ave, Chicago, IL 60618-2415",N KEDZIE AVE,4053
13,Potbelly Sandwich Shop,17.1,+1 800-806-1532,https://www.getreef.com/?utm_source=ExtendedNetwork&utm_medium=local-listing&y_source=1_MjQzMTk4MzgtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"135 N Kedzie Ave, Chicago, IL 60612",N KEDZIE AVE,135
227,Pita Cafe,40.88,+1 773-935-3647,unknown,"2651 N Kedzie Ave, Chicago, IL 60647-1607",N KEDZIE AVE,2651
328,Haydee's Grill,20.61,+1 773-279-9141,unknown,"4100 N Kedzie Ave, Chicago, IL 60618-2410",N KEDZIE AVE,4100
353,Greek Islands Restaurant,22.2,+1 773-942-7215,unknown,"4639 N Kedzie Ave, Chicago, IL 60625-4426",N KEDZIE AVE,4639
360,BIN 36,44.56,+1 773-583-0304,unknown,"4714 N Kedzie Ave, Chicago, IL 60625-4421",N KEDZIE AVE,4714
368,Pure Cafe,48.91,+1 773-538-6800,unknown,"4829 N Kedzie Ave, Chicago, IL 60625-5206",N KEDZIE AVE,4829
275,Pizza Hut,40.61,+1 773-478-5566,http://joongboomarket.com,"3333 N Kimball Ave, Chicago, IL 60618-5503",N KIMBALL AVE,3333
265,7 on State,28.09,+1 773-478-1918,http://pizzahut.com,"3216 N Kimball Ave, Chicago, IL 60618-5515",N KIMBALL AVE,3216
392,Blue Elephant,29.97,+1 773-539-1570,http://www.7-eleven.com/?yext=13369,"5610 N Kimball Ave, Chicago, IL 60659-4502",N KIMBALL AVE,5610
362,The Freeze,32.29,+1 773-538-6800,https://www.facebook.com/Hot-Dog-Station-331111296961897/,"4742 N Kimball Ave, Chicago, IL 60625-5305",N KIMBALL AVE,4742
323,Meet Fresh,49.13,+1 773-993-1111,https://www.jetspizza.com/stores/illinois/chicago/3951-n-kimball-ave,"3951 N Kimball Ave, Chicago, IL 60618",N KIMBALL AVE,3951
671,Wendy's,21.27,+1 312-629-6263,http://www.7-eleven.com/?yext=34724,"128 N La Salle St, Chicago, IL 60602-1001",N LA SALLE ST,128
675,City Pizza,46.2,+1 312-284-5353,http://www.centennialchicago.com/,"733 N La Salle Dr, Chicago, IL 60654-5023",N LA SALLE ST,733
672,Pizza Hut,43.69,+1 312-423-3300,unknown,"325 N La Salle Dr, Chicago, IL 60654-3378",N LA SALLE ST,325
674,Subway,18.07,+1 773-927-8447,unknown,"544 N La Salle Dr, Chicago, IL 60654-7117",N LA SALLE ST,544
676,Sabri Nihari,18.69,+1 312-380-0071,http://www.kanelabreakfastclub.com/,"500 N Lake Shore Dr, Chicago, IL 60611-3779",N LAKE SHORE DR,500
545,Leadway Tavern & Liquors,38.28,773-789-7609,http://www.snoballschance.com,"Montrose Beach, Chicago, IL 60640",N LAKE SHORE DR,4400
679,F and F Food Mart,36.37,+1 773-353-2076,unknown,"3660 N Lake Shore Dr, Chicago, IL 60613-5300",N LAKE SHORE DR,3660
553,Dirk's Fish and Gourmet Shop,17.84,+1 312-877-5977,https://www.facebook.com/pages/Cafe-Michelle/1044035205689833,"200 N Lakefront Dr, Chicago, IL 60601-7384",N LAKEFRONT DR,200
820,Demitasse Cafe,47.6,+1 312-877-5441,https://www.facebook.com/texicanchicago/,"869 N Larrabee St, Chicago, IL 60610-2425",N LARRABEE ST,869
52,Soluri Brothers,26.66,+1 312-329-2877,https://www.facebook.com/mbijoes/timeline?ref=page_internal,"820 N Lawndale Ave, Chicago, IL 60651-3943",N LAWNDALE AVE,820
365,Taco & Burrito Palace,43.5,+1 872-208-7441,http://artangosteakhouse.com,"4767 N Lincoln Ave, Chicago, IL 60625",N LINCOLN AVE,4767
189,Subway,30.33,+1 402-850-2222,http://bluesushisakegrill.com,"2351 N Lincoln Ave Suite A1-120, Chicago, IL 60614-4822",N LINCOLN AVE,2351
312,Jason's Wok,40.27,+1 773-327-8818,http://cestbienthai.com,"3900 N Lincoln Ave, Chicago, IL 60613-2418",N LINCOLN AVE,3900
222,Wendy's,23.82,+1 773-935-2000,http://junosushi.com/,"2638 N Lincoln Ave, Chicago, IL 60614-1488",N LINCOLN AVE,2638
377,Furious Spoon,33.64,+1 872-888-8596,http://mrsubmarine.com/,"5212 N Lincoln Ave, Chicago, IL 60625-2406",N LINCOLN AVE,5212
313,Quench,38.4,+1 773-327-8818,http://namothai.com/home.html,"3900 N Lincoln Ave, Chicago, IL 60613-2418",N LINCOLN AVE,3900
386,ChiSox Bar & Grill,20.02,+1 773-784-9135,http://pueblitoviejo.com/,"5429 N Lincoln Ave, Chicago, IL 60625-2222",N LINCOLN AVE,5429
195,Lee Wing Wah,26.72,+1 773-697-3132,http://takitostreet.com,"2423 N Lincoln Ave, Chicago, IL 60614-2414",N LINCOLN AVE,2423
346,Limitless Coffe & Tea,43.02,+1 773-681-0950,http://thewarblerchicago.com,"4535 N Lincoln Ave Lincoln Square, Chicago, IL 60625-2102",N LINCOLN AVE,4535
256,Hope Coffeehouse,24.57,+1 872-206-8553,http://www.anichicago.com/,"3056 N Lincoln Ave, Chicago, IL 60657-4208",N LINCOLN AVE,3056
344,Snoball's Chance,39.56,+1 872-208-5581,http://www.due-lire.com,"4520 N Lincoln Ave, Chicago, IL 60625-8066",N LINCOLN AVE,4520
420,Brudders Lounge,34.12,+1 872-208-3260,http://www.elcarritotacos.com/,"6019 N Lincoln Ave Lincoln and Peterson, Chicago, IL 60659-2410",N LINCOLN AVE,6019
198,Jackie's on Taylor Street,45.74,+1 773-472-3505,http://www.facebook.com/cometoclarkes/,"2441 N Lincoln Ave, Chicago, IL 60614-2414",N LINCOLN AVE,2441
196,Nicky's Restaurant,38.48,+1 773-360-8755,http://www.galitrestaurant.com,"2429 N Lincoln Ave, Chicago, IL 60614-2414",N LINCOLN AVE,2429
320,Ninja Sushi &Thai,23.18,+1 773-348-2788,http://www.hanamisushichicago.com/,"3925 N Lincoln Ave, Chicago, IL 60613-2428",N LINCOLN AVE,3925
178,Ping Pong,28.68,+1 773-348-1666,http://www.kelseysbar.com,"2265 N Lincoln Ave, Chicago, IL 60614-3717",N LINCOLN AVE,2265
413,Frances Chicken,18.62,+1 773-907-0917,http://www.kudospizzamenu.com/,"5858 N Lincoln Ave, Chicago, IL 60659-4611",N LINCOLN AVE,5858
245,Wong Village Restaurant,46.86,+1 773-871-2414,http://www.lastablas.com/,"2942 N Lincoln Ave, Chicago, IL 60657-8170",N LINCOLN AVE,2942
252,Parisi's Drive In,48.57,+1 773-698-7999,http://www.lincolntaproom.com,"3010 N Lincoln Ave, Chicago, IL 60657-4208",N LINCOLN AVE,3010
338,Oda Mediterranean Cuisine,42.74,+1 847-904-3600,http://Www.pokeburritochicago.com,"4301 N Lincoln Ave, Chicago, IL 60618-1711",N LINCOLN AVE,4301
167,Guapo Taco,37.92,+1 312-285-9988,http://www.thechicagohalal.com,"2233 N Lincoln Ave, Chicago, IL 60614-6202",N LINCOLN AVE,2233
345,Starbucks Coffee,48.47,+1 773-271-9000,http://www.thegrafton.com,"4530 N Lincoln Ave, Chicago, IL 60625-2103",N LINCOLN AVE,4530
430,WokStation,26.95,+1 872-203-9721,http://www.wingstop.com,"6160 N Lincoln Ave, Chicago, IL 60659-2320",N LINCOLN AVE,6160
6,MrBeast Burger,33.44,+1 773-687-8416,https://restaurants.subway.com/united-states/il/chicago/2412-lincoln-avenue?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=22672&utm_campaign=evergreen-2020&y_source=1_MTQ5MDk0MzEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"2412 Lincoln Avenue, Chicago, IL 60614",N LINCOLN AVE,2412
166,True Food Kitchen,34.14,+1 773-665-7232,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps,"2231 N Lincoln Ave, Chicago, IL 60614-3717",N LINCOLN AVE,2231
240,I 57 Rib House 5,19.12,+1 773-698-7999,https://www.facebook.com/pages/Gyros-on-the-Spit/178604052219969,"2826 N Lincoln Ave, Chicago, IL 60657-4202",N LINCOLN AVE,2826
335,Taqueria Los Gallos,15.18,+1 773-880-1100,https://www.facebook.com/Smokin-Woodys-113071645401727/,"4160 N Lincoln Ave, Chicago, IL 60618-3061",N LINCOLN AVE,4160
174,Chipotle Mexican Grill,48.37,+1 773-244-9484,unknown,"2245 N Lincoln Ave, Chicago, IL 60614-3717",N LINCOLN AVE,2245
200,Smalls,21.65,+1 773-935-3647,unknown,"2464 N Lincoln Ave, Chicago, IL 60614-2483",N LINCOLN AVE,2464
249,Yellow Rose Cafe,41.73,+1 773-281-5644,unknown,"2967 N Lincoln Ave, Chicago, IL 60657-4108",N LINCOLN AVE,2967
260,Roots Handmade Pizza,34.04,+1 773-281-3939,unknown,"3140 N Lincoln Ave, Chicago, IL 60657-3117",N LINCOLN AVE,3140
316,Argo Tea,20.66,+1 872-208-5581,unknown,"3905 N Lincoln Ave, Chicago, IL 60613-2417",N LINCOLN AVE,3905
331,7-Eleven,32.08,+1 773-360-1869,unknown,"4128 N Lincoln Ave, Chicago, IL 60618-3028",N LINCOLN AVE,4128
332,The Delta,31.68,+1 872-208-5581,unknown,"4128 N Lincoln Ave, Chicago, IL 60618-3028",N LINCOLN AVE,4128
359,Billy Goat Tavern (Navy Pier),30.71,+1 773-681-0104,unknown,"4701 N Lincoln Ave, Chicago, IL 60625-2009",N LINCOLN AVE,4701
375,Subway,32.07,+1 773-271-5176,unknown,"5157 N Lincoln Ave, Chicago, IL 60625-2520",N LINCOLN AVE,5157
415,Polish House Polska Chata,17.12,773-234-DANA,unknown,"5868 N Lincoln Ave, Chicago, IL 60659-4615",N LINCOLN AVE,5868
347,Church's Chicken,49.16,+1 773-961-7624,https://www.pokiologychi.com/,"4600 N Magnolia Ave, Chicago, IL 60640-5083",N MAGNOLIA AVE,4600
348,Fat Chris's Pizza and Such,18.58,+1 419-655-3785,unknown,"4600 N Magnolia Ave, Chicago, IL 60640-5083",N MAGNOLIA AVE,4600
653,Mixed Greens,31.07,+1 773-463-3400,http://purebarandgrill.com,"6251 N McCormick Rd, Chicago, IL 60659-1312",N MCCORMICK RD,6251
39,House of Blues Restaurant & Bar,17.82,+1 312-329-1900,http://jimmyjohns.com,"520 N Michigan Ave Chicago The Shops at North Bridge, Level 4, Chicago, IL 60611-6982",N MICHIGAN AVE,520
510,City Winery Chicago,39.86,+1 312-276-2500,http://locations.grandluxcafe.com/il/chicago/3/,"600 N Michigan Avenue At Ontario Ste 7, Chicago, IL 60611-3113",N MICHIGAN AVE,600
14,La Trailita #2,22.4,+1 312-624-8547,http://ruchichicago.com,"151 N Michigan Ave Millennium Train Station, C17, Chicago, IL 60601-7506",N MICHIGAN AVE,151
34,Amarit Thai & Sushi,27.74,+1 312-222-1525,http://www.billygoattavern.com/,"430 N Michigan Ave, Chicago, IL 60611",N MICHIGAN AVE,430
36,Munchies Fast Food,34.13,+1 312-596-0793,http://www.cornerbakerycafe.com/,"444 N Michigan Ave, Chicago, IL 60611-3903",N MICHIGAN AVE,444
30,Starbucks Coffee,25.29,+1 312-858-5600,http://www.loumalnatis.com/chicago-michigan-avenue,"410 N Michigan Ave, Chicago, IL 60611-4213",N MICHIGAN AVE,410
49,Amigo Chino,44.31,+1 312-694-4050,http://www.neimanmarcus.com/restaurants/chicago/il/mariposa/chicago%20-%20michigan%20avenue?geoLocation=&prev=,"737 N Michigan Ave Level Four, Chicago, IL 60611-2615",N MICHIGAN AVE,737
54,Best Subs II,20.44,+1 312-787-9596,http://www.signatureroom.com/,"875 N Michigan Ave 95th Floor, Chicago, IL 60611-1803",N MICHIGAN AVE,875
46,Little Caesars,32.73,+1 312-525-3400,http://www.sophieschicago.com/?utm_source=TripAdvisor&utm_medium=TripAdvWebsite&utm_campaign=TA&utm_term=TA,"700 N Michigan Ave 7th Floor, Chicago, IL 60611-5017",N MICHIGAN AVE,700
55,Jim's Original J Town,43.6,+1 312-780-3110,https://www.benihana.com/locations/chicago-il-ch/,"875 N Michigan Ave John Hancock Center, Chicago, IL 60611-1803",N MICHIGAN AVE,875
18,Dawali Mediterranean Kitchen,34.01,+1 312-334-6700,https://www.freereinrestaurant.com/,"224 N Michigan Ave, Chicago, IL 60601-5906",N MICHIGAN AVE,224
23,Tequila Cj Cantina Grill,20.12,+1 312-444-0943,unknown,"306 N Michigan Ave, Chicago, IL 60601-3702",N MICHIGAN AVE,306
38,El Mariachi Tequila Bar & Grill,31.12,+1 312-245-0702,unknown,"520 N Michigan Ave, Chicago, IL 60611-6982",N MICHIGAN AVE,520
57,Poitinstil,18.66,+1 773-342-2909,unknown,"900 N Michigan Ave Ste LL2, Chicago, IL 60611-6552",N MICHIGAN AVE,900
232,Kare Kare,26.44,+1 773-278-2888,http://banhmibaget.com,"2735 N Milwaukee Ave, Chicago, IL 60647-1336",N MILWAUKEE AVE,2735
409,Grand Lux Cafe,24.57,+1 773-930-4340,http://brandysgyros.com,"5777 N Milwaukee Ave, Chicago, IL 60646-6237",N MILWAUKEE AVE,5777
276,Baba Pita,35.78,+1 773-481-2050,http://clubmambo.net,"3336 N Milwaukee Ave, Chicago, IL 60641-4004",N MILWAUKEE AVE,3336
429,McDonald's,21.93,+1 773-647-1386,http://thegaragechicago.com/,"6154 N Milwaukee Ave, Chicago, IL 60646-3821",N MILWAUKEE AVE,6154
99,Brioche Doree,44.05,+1 773-395-8826,http://www.7-eleven.com/?yext=33328,"1400 N Milwaukee Ave, Chicago, IL 60622-5066",N MILWAUKEE AVE,1400
115,Cafe Habibi,36.19,+1 773-687-8445,http://www.furiousramen.com,"1571 N Milwaukee Ave, Chicago, IL 60622-2009",N MILWAUKEE AVE,1571
428,Fireplace Inn,25.43,+1 773-792-2440,http://www.jetspublichouse.com,"6148 N Milwaukee Ave, Chicago, IL 60646-3821",N MILWAUKEE AVE,6148
98,Chick-fil-A,23.95,+1 773-661-1243,http://www.komorebisushi.com,"1324 N Milwaukee Ave, Chicago, IL 60622-9148",N MILWAUKEE AVE,1324
342,Njaravel II,37.64,+1 773-282-2325,http://www.luckygrillrestaurant.com/,"4454 N Milwaukee Ave, Chicago, IL 60630-3743",N MILWAUKEE AVE,4454
201,Juno,34.3,+1 773-252-2620,http://www.marcellos.com/,"2475 N Milwaukee Ave, Chicago, IL 60647-2661",N MILWAUKEE AVE,2475
216,Burger King,45,+1 773-697-4234,http://www.renochicago.com,"2607 N Milwaukee Ave Logan Square, Chicago, IL 60647-2096",N MILWAUKEE AVE,2607
28,Carmine's,21.61,+1 312-243-3344,http://www.sansookbbq.com,"401 N Milwaukee Ave, Chicago, IL 60654-6586",N MILWAUKEE AVE,401
